site_id,entreprise_id,entreprise,nom_site,champ,valeur,periode,perimetre,mode_obtention,formule_ou_regle,source_id,source_url,source_verification_url,niveau_source,statut_audit,commentaire_audit
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,latitude,43.658,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,longitude,4.408,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,activite,"Maintenance, modification et peinture aéronautique",2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,,A1 - registre public officiel,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,origine_ajout,referentiel_initial,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,source_presence,referentiel_initial_uniquement,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,rattachement_siret_trouve,false,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,signe_activite_bitd,confirmé,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,,M - méthode interne,documente,
22-006-nimes-saint-gilles,22,SABENA TECHNICS,Nîmes / Saint-Gilles,commentaire_qualification,Site présent dans le référentiel industriel initial ; rattachement SIRET non encore documenté dans cette V2.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,nom_site,Perpignan,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,type_site,MCO,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,entite,Sabena technics,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,ville,Perpignan,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,departement,Pyrénées-Orientales,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,code_departement,66,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,region,Occitanie,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,adresse,AEROPORT DE PERPIGNAN RIVESALTES 66000 PERPIGNAN,2026-08-12,adresse établissement SIRENE,registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,latitude,42.697,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-007-perpignan,22,SABENA TECHNICS,Perpignan,longitude,2.899,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-007-perpignan,22,SABENA TECHNICS,Perpignan,activite,Maintenance et support aéronautique,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A2 - source primaire corporate,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,siren,841558471,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,siret,84155847100022,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,raison_sociale_sirene,SABENA TECHNICS PGF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,ape_sirene,33.16Z,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,activite_sirene,Maintenance aéronautique,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,etat_sirene,ACTIF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,origine_ajout,referentiel_initial_enrichi_sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,source_presence,referentiel_initial+sirene,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,rattachement_siret_trouve,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,signe_activite_bitd,à_confirmer,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
22-007-perpignan,22,SABENA TECHNICS,Perpignan,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,commentaire_qualification,Site déjà identifié dans le référentiel industriel initial et rapproché d’un établissement SIRENE actif.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,M - méthode interne,documente,
22-007-perpignan,22,SABENA TECHNICS,Perpignan,est_siege_unite_legale_sirene,true,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-pgf-841558471,A1 - registre public officiel,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,nom_site,Pau / Sauvagnon,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,type_site,MCO,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,entite,Sabena technics,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,ville,Sauvagnon,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,departement,Pyrénées-Atlantiques,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,code_departement,64,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,region,Nouvelle-Aquitaine,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,latitude,43.393,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,longitude,-0.389,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,activite,Maintenance et support aéronautique,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,,A2 - source primaire corporate,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,date_stock_sirene,2026-07-31,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,,A1 - registre public officiel,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,deja_dans_referentiel_initial,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,origine_ajout,referentiel_initial,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,source_presence,referentiel_initial_uniquement,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,rattachement_siret_trouve,false,2026-08-12,établissement / site,qualification_ou_calcul_interne,résultat du rapprochement site ↔ établissement SIRENE,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,signe_activite_bitd,confirmé,2026-08-12,établissement / site,qualification_ou_calcul_interne,"qualification à partir de la source corporate, de l’entité et/ou de l’activité SIRENE",SRC0004,,,M - méthode interne,documente,Ce champ n’est pas un statut administratif.
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,preuve_activite_corporate,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,affichage_carte_defaut,true,2026-08-12,établissement / site,qualification_ou_calcul_interne,règle d’affichage dérivée de l’état SIRENE et de la validation documentaire,SRC0004,,,M - méthode interne,documente,
22-008-pau-sauvagnon,22,SABENA TECHNICS,Pau / Sauvagnon,commentaire_qualification,Site présent dans le référentiel industriel initial ; rattachement SIRET non encore documenté dans cette V2.,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,,M - méthode interne,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,nom_site,Toulouse / Cornebarrieu,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,type_site,MCO,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,est_siege,false,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,entite,Sabena technics,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,ville,Cornebarrieu,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,departement,Haute-Garonne,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,code_departement,31,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,region,Occitanie,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,adresse,2 RUE CLEMENT ADER 31700 CORNEBARRIEU,2026-08-12,adresse établissement SIRENE,registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,latitude,43.649,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,longitude,1.322,2026-08-12,commune,geocode_centre_commune,,SRC0003,https://www.data.gouv.fr/datasets/communes-et-villes-de-france-en-csv-excel-json-parquet-et-feather,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,Coordonnée de centre-commune lorsque precision_coordonnees = centre_commune_2026 ; ce n’est pas l’entrée exacte du site.
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,activite,Maintenance et services aéronautiques,2026-08-12,établissement / site,publie_corporate_ou_synthese,,SRC0079,https://www.sabenatechnics.com/contact/,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A2 - source primaire corporate,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,niveau_precision_source,commune,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,M - méthode interne,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,precision_coordonnees,centre_commune_2026,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,M - méthode interne,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,statut_validation,validé_public,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,M - méthode interne,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,date_reference,2026-08-12,2026-08-12,établissement / site,qualification_ou_calcul_interne,,SRC0004,,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,M - méthode interne,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,siren,444605802,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,siret,44460580200032,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,raison_sociale_sirene,SABENA TECHNICS TLS,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,ape_sirene,33.16Z,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,activite_sirene,Maintenance aéronautique,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
22-009-toulouse-cornebarrieu,22,SABENA TECHNICS,Toulouse / Cornebarrieu,etat_sirene,ACTIF,2026-07-31,établissement SIRENE (SIRET),registre_public,,SRC0001,https://www.data.gouv.fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret,https://www.pappers.fr/entreprise/sabena-technics-tls-444605802,A1 - registre public officiel,documente,
